Name,Description,Image Link,Price,Rating,Name of store or merchat
"iPhone 12 Mini 256GB 128GB 64GB Purple White Black Blue Red Resmi iBox - 64GB INTER, Blue","Aksesoris :
https://www.tokopedia.com/studioponsel/etalase/bundling-acc-iphone-ipad

Review pelanggan STUDIO PONSEL :
https://www.tokopedia.com/studioponsel/review

Sekilas info tentang kami :
1. Brand new - Original - Segel
2. Garansi Resmi Apple 1 Tahun, Garansi Toko 7 Hari
3. Gratis Ongkir & Asuransi + Cashback up to 300rb + Bisa COD
4. Positif review 99 % dari 100 % kepuasan customer
5. Sudah melayani 100,000 ++ customer secara online
6. After sales yg siap melayani anda selama 24 jam

- RESELLER / DROPSHIPER Welcome
- SPECIALPRICE untuk repeat order
- Menerima pengadaan kantor atau perusahaan
- Kami memiliki offline store untuk pelayanan AFTERSALES
- Bisa self pickup di toko kami (Wajib Konfirmasi)

Include in the Box :
USB-C to Lightning Cable
Documentation

PILIHAN GARANSI :
iBox, Apple Indonesia
Inter, Apple International *claim di IBOX/QCD/Mitracare Indonesia

# PILIHAN SPEK : 64GB | 128GB | 256GB
# PILIHAN WARNA : BLACK | WHITE | REB | BLUE | MINT GREEN | PURPLE

Spesifikasi :
Ukuran layar: 5.4 inci, 1080 x 2340 pixels, Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)
Memori: RAM 4 GB, ROM 256 GB
Sistem operasi: iOS 14
CPU: Apple A14 Bionic (5 nm), Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)
GPU: Apple GPU (4-core graphics)
Kamera: 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS. 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6"". Depan 12 MP, f/2.2, 23mm (wide), 1/3.6""
SIM: Nano-SIM/eSIM
Baterai: Li-Ion 2227 mAh
Dimensi: 131.5 x 64.2 x 7.4 mm
Berat: 135 gr",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/22/f986ecb8-1680-4571-8aa5-5d4294ad3d45.jpg.webp?ect=4g,Rp8.545.000,4.9,Studio Ponsel
SAMSUNG GALAXY A52 8/128 GARANSI RESMI - Biru,"SPESIFIKASI


Ukuran layar: 6.5 inches, 102.0 cm2, 1080 x 2400 pixels, 20:9 ratio (~405 ppi density), Super AMOLED, 90Hz
Memori: RAM 8GB, ROM 128GB, microSDXC up to 1GB
Sistem operasi: Android 11; One UI 3.1
CPU: Qualcomm SM7125 Snapdragon 720G (8 nm), Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU: Adreno 618
Kamera Belakang: 64 MP f/1.8 26mm PDAF OIS (wide), 12 MP f/2.2 123 (ultrawide), 5 MP f/2.4 (macro), & 5 MP f/2.4 (depth)
Kamera Depan: 32 MP f/2.2 26mm (wide)
SIM: Hybrid Dual SIM (Nano-SIM, dual stand-by)
Baterai: Li-Po 4500 mAh, non-removable
Berat: 189 gr
Garansi Resmi",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/19/0918a07a-e8a7-4b45-aac7-9375e9ff323f.jpg.webp?ect=4g,Rp4.430.000,4.9,jikalaku
"XIAOMI POCO M3 PRO 5G 6/128 GB POCO M3 PRO 5G 4/64 GB GARANSI RESMI - 4GB 64GB, Kuning","*MediaTek Dimensity 700
CPU: Arm Cortex-A76 ,7nm processing process,octa-core CPU, up to 2.2GHz
GPU:Arm Mali-G57 MC2, Max GPU Frequency:950MHz

*6.5"" FHD+ Dot Display
Resolution: 2400 x 1080
Contrast ratio: 1500:1
Refresh rate: 90Hz
DynamicSwitch display: 30Hz/50Hz/60Hz/90Hz
Reading mode 3.0
360° ambient light sensors

*5000mAh battery (typ)
Supports 18W fast charging

*48MP main camera
1/2"" sensor size
f/1.79

*2MP macro camera
f/2.4

*2MP depth sensor
f/2.4

*Rear camera photography features
Night mode
AI camera 5.0
Movie frame

*Rear camera video features
Video macro mode
Time-lapse video
Slow motion video

*Rear video recording
1080p 1920x1080 | 30fps
720p 1280x720 | 30fps
Slow motion:1280x720 | 120fps

*8MP front camera
f/2.0

*Front camera photography features
Timed burst
AI Beautify
AI portrait mode with bokeh and depth control
Movie frame

*Front camera video features
Time-lapse
AI Video Beautify

*Front video recording
1080p 1920x1080 | 30fps
720p 1280x720 | 30fps

*Dual SIM, dual standby:5G+5G

*Network bands:
Supports 5G / 4G / 3G / 2G
5G:n1,n3,n7,n8,n20,n28,n38,n40,n41,n66,n77,n78
4G: FDD-LTE Band 1,2,3,4,5,7,8,12,17,20,28,32,66 TDD-LTE Band 38,40,41
3G: WCDMA Band 1,2,4,5,8
2G: GSM 850 900 1800 1900 MHz
*5G connectivity may vary based on region availability and local operator support.

*Wireless Networks
2.4GHz/5GHz Wi-Fi
Bluetooth 5.1

*3.5mm headphone jack
Hi-Res Audio certification

*Proximity sensor | Ambient light sensor | Accelerometer | Gyroscope | Electronic compass | IR blaster

*MIUI 12 based on Android 11",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/6/abe3f861-13f9-4118-8e31-5cae9f10e65f.png.webp?ect=4g,Rp2.390.000,5,STR-STORE
"INFINIX SMART 5 RAM 3 ROM 64 GARANSI RESMI - SMART 6, NON GIFT","HARAP DIBACA SEBELUM MEMBELI :

1.SETIAP PEMBELIAN DI OFFICIAL STORE BINTANG TERANG CELL ADA PROMO CASHBACK
2.GRATIS ONGKIR DAN ASURANSI PENGIRIMAN PENGIRIMAN
3..HARAP CHAT DULU SEBELUM PEMBAYARAN(TANYAKAN YG JELAS KETERSEDIAAN WARNA/GIFT/PROMO/DLL)

kENAPA BELI DI BINTANG TERANG CELL:
- AMAN DAN BERGARANSI, toko kita OFFICIAL STORE di Tokopedia (TRUSTED SELLER)
-- ADA TOKO FISIK:
FAST RESPON-FAST DELIVERY:
FAST RESPON WA DI#nol-899-7199999
- Barang 100% original,baru,garansi resmi, imei terdaftar
-GARANSI RETUR GANTI BARU BACA SYARATNYA DI CATATAN TOKO DAN WAJIB ADA VIDEO UNBOXING YG JELAS


NOTE : READY
- Pengiriman : SETIAP HARI (SENIN-MINGGU)
- SAMEDAY sebelum - Jam 3 Sore (Anteraja) - Jam 5 Sore (Gojek/Grab)
- INSTAN sebelum - Jam 7 Malam
- REGULAR sebelum - Jam 6 Malam
- JAM AKTIF : 10:00 Pagi - 19:00 Malam

NOTE:
- ORDER MAKSIMAL 1 JAM SEBELUM CLOSE ORDER/IKUT ANTRIAN
- JNE/J&T DIKIRIM HARI YANG SAMA

READY ACCESORIES PELINDUNG HP",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/21/d0a9a431-1243-4abd-a776-c0ebbc705141.png.webp?ect=4g,Rp1.388.000,5,Bintang Terang Cell
Evercoss M6A 4/32 Ram 4GB Internal 32GB Garansi Resmi - Ram 3/16 GB,"Deskripsi EVERCOSS M6A 4/32GB dan 3/16GB 100% ORIGINAL GARANSI RESMI 1 TAHUN

Silahkan dipilih sesuai varian


100% Garansi Resmi 1 tahun
100% Baru dan Original

Layar 6.088 inch water drop screeen
Octa core Prosesor
Ram 4GB /3gb Internal 16GB / 32gb
Camera 8mp + Triple back kamera
selfi cam 8mp
Bateray 3200mahAndroid 10
Dual sim
Jaringan 4G LTE
Wifi
Bluetooth
GPS
Suport OTG",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/10/54560ae2-fb79-4db3-aa5b-0565e56e17df.jpg.webp?ect=4g,Rp888.000,4.9,dk-cell
MAXTRON P12i BOMBA ANTENA HP GUNUNG POWERBANK - Merah,"MAXTRON P12i BOMBA
GARANSI RESMI 1 TAHUN

Spesifikasi :
- LAYAR : 2,4 inch
- DUAL SIM GSM ON
- BIG SPEAKER
- BLUETOOTH SPEAKER
- POWERBANK
- BATT 12800mAh

FITUR :
Camera, FM Radio, Bluetooth, Double Torch, MP3/MP4, Slot Micro SD

IN BOX : HP, Batt, Adaptor Charger, Kabel USB, Antenna, Obeng, Buku Petunjuk, Kartu Garansi.

Untuk ketersediaan warna silahkan chat dengan admin kami STR-Store
Terima Kasih
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/11/7/af682026-8aa6-4f49-95d3-3ff74bde011c.jpg.webp?ect=4g,Rp285.000,4.9,STR-STORE
Nokia Feature Phone N-150 New 2020 Dual Sim Garansi Resmi - Cyan,"Garansi Resmi 1 Tahun

BERIKUT SPESIFIKASINYA:
NETWORK Technology GSM
Type TFT, 65K colors
Size 2.4 inches,
Dimensions 132 x 50.5 x 15 mm (5.20 x 1.99 x 0.59 in)
Weight 90.5 g (3.21 oz)
SIM Dual SIM (Mini-SIM, dual stand-by)
Card slot microSD
Phonebook 800 entries
Call records Yes
Internal 4MB
MAIN CAMERA Single VGA
Video Yes
Loudspeaker Yes
3.5mm jack Yes
Bluetooth 3.0
GPS No
Radio FM radio; built-in antenna
USB microUSB 2.0
BATTERY Removable Li-Ion 1020 mAh battery
500 contact list",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/9/976c06f9-c8b9-409b-9351-032bcf347caa.jpg.webp?ect=4g,Rp435.000,4.9,Indokom Store
OPPO A16 RAM 3 32 GARANSI RESMI - OPPO A16E,"HARAP DIBACA SEBELUM MEMBELI :

1.SETIAP PEMBELIAN DI OFFICIAL STORE BINTANG TERANG CELL ADA PROMO CASHBACK
2.GRATIS ONGKIR DAN ASURANSI PENGIRIMAN PENGIRIMAN
3..HARAP CHAT DULU SEBELUM PEMBAYARAN(TANYAKAN YG JELAS KETERSEDIAAN WARNA/GIFT/PROMO/DLL)

kENAPA BELI DI BINTANG TERANG CELL:
- AMAN DAN BERGARANSI, toko kita OFFICIAL STORE di Tokopedia (TRUSTED SELLER)
-- ADA TOKO FISIK:
FAST RESPON-FAST DELIVERY:
FAST RESPON WA DI#nol-899-7199999
- Barang 100% original,baru,garansi resmi, imei terdaftar
-GARANSI RETUR GANTI BARU BACA SYARATNYA DI CATATAN TOKO DAN WAJIB ADA VIDEO UNBOXING YG JELAS


NOTE : READY
- Pengiriman : SETIAP HARI (SENIN-MINGGU)
- SAMEDAY sebelum - Jam 3 Sore (Anteraja) - Jam 5 Sore (Gojek/Grab)
- INSTAN sebelum - Jam 7 Malam
- REGULAR sebelum - Jam 6 Malam
- JAM AKTIF : 10:00 Pagi - 19:00 Malam

NOTE:
- ORDER MAKSIMAL 1 JAM SEBELUM CLOSE ORDER/IKUT ANTRIAN
- JNE/J&T DIKIRIM HARI YANG SAMA

READY ACCESORIES PELINDUNG HP",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/11/6ed9eb0b-2729-4184-8137-cf3c0d2d0e50.jpg.webp?ect=4g,Rp1.599.000,4.9,Bintang Terang Cell
"Samsung Galaxy A12 6/128GB 4/128GB Garasni SEIN 4 GB 6 GB 128 GB - Biru, 6/128GB","Tersedia juga paket bundling seperti digambar produk:
https://www.tokopedia.com/onestop-ponsel/bundling-item-headset-powerbank-anti-gores


Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
https://www.tokopedia.com/onestop-ponsel/packing-box-ekstra-bubble-wrap

Untuk ketersediaan warna bisa dicek dibagian varian ya

Kenapa Wajib Beli di Onestop Ponsel?
- Cashback disetiap pembelian hingga 400rb
- Fast Shipping
- Free Ongkos Kirim
- Free Asuransi Pengiriman
- Trusted ( Tidak Perlu diragukan lagi karena kami Official Store)

PRODUK YANG DIJUAL DI SINI
* Garansi Resmi 1 Tahun
* UNIT 100% BARU, BUKAN REFUBISH ATAU SECOND
* Produk dan Aksesoris 100% ORIGINAL
* Good Service, Great After Sales
* GARANSI Bisa claim di seluruh service center resmi Indonesia
* Kredit Tanpa Kartu Kredit Bisa Menggunakan KREDIVO, AKULAKU , HOME KREDIT
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/19/e877b8d8-eb55-4e23-a30a-a5008e47f3e4.png.webp?ect=4g,Rp2.418.000,4.9,Onestop Ponsel
Xiaomi Redmi Note 10 Pro 8/128 GB Garansi Resmi - Broze,"Ready Stock April 2022


SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.67 inches,
PLATFORM OS Android 11, MIUI 12
Chipset Qualcomm SM7150 Snapdragon 732G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)
GPU Adreno 618
Internal 128GB 8GB RAM
MAIN CAMERA Quad 108 MP, 8 MP, 5 MP,2 MP,
SELFIE CAMERA Single 16 MP,
BATTERY Type Li-Po 5020 mAh, non-removable

Cek Produk Lainnya :

►Ubah TV Anda menjadi Smart TV, sambungkan Smartphone ke layar TV dan hiburan melengkapi rumah Anda.Pilih produk dari Taiwan PX MHA-110U : https://www.tokopedia.com/gudang-hp/kabel-hdmi-usb-micro-type-c-lightning-converter-tv-ios-android-px-110u
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/79f020da-07df-485b-bd79-ede7e2f827ae.jpg.webp?ect=4g,Rp3.512.000,5,Gudang-HP
"Xiaomi Redmi Note 10s 8/128GB 6/64GB Garansi Resmi 6 64 GB 8 128 GB - 8/128 Blue, Non Bundle","Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing
Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone


Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus headset Pioneer
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Melayani COD dengan harga lebih murah dari toko kami di Tokopedia, silahkan chat Whatsapp ke 0878-8831-6441

Untuk Packing yang lebih aman!
https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing

Tersedia warna:
White,Blue dan Grey
Pilihan warna tulis dicatatan saat melakukan checkout!

DISPLAY Type AMOLED, 450 nits (typ), 1100 nits (peak)
Size 6.43 inches, 99.8 cm2 (~83.5% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
Protection Corning Gorilla Glass 3
PLATFORM OS Android 11, MIUI 12.5
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Card slot microSDXC (dedicated slot)
Internal 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM
UFS 2.2
MAIN CAMERA Quad 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)",https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2021/12/9/39984aab-22ca-416e-b30a-70000de59d3d.jpg.webp?ect=4g,Rp2.758.000,4.8,Distributor Ponsel
Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Biru,"Ready Stock April 2022

Kartu Perdana :
https://www.tokopedia.com/gudang-hp/kartu-perdana-smartfren-bonus-spesial-bonus-kuota-360gb-selama-2-tahun


SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type AMOLED, 450 nits (typ), 1100 nits (peak)
Size 6.43 inches, 99.8 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 11, MIUI 12.5
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM
UFS 2.2
MAIN CAMERA Quad 64 MP, 8 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Type Li-Po 5000 mAh, non-removable

Cek Produk Lainnya :

►Ubah TV Anda menjadi Smart TV, sambungkan Smartphone ke layar TV dan hiburan melengkapi rumah Anda.Pilih produk dari Taiwan PX MHA-110U : https://www.tokopedia.com/gudang-hp/kabel-hdmi-usb-micro-type-c-lightning-converter-tv-ios-android-px-110u
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/96d41d0f-83ac-48ca-9f2b-bd7fc2e4d4d6.jpg.webp?ect=4g,Rp2.748.000,5,Gudang-HP
BLACK SHARK 4 8GB + 128GB | 5G Gaming Smart Phone | Blackshark 4 - Device Only,"🦈Black Shark 4 8GB+128GB | 5G Gaming Phone | Black shark 4 Smart Phone | Qualcomm Snapdragon 870 | 144 Hz Ultra Smooth Display | Hyper Charging Adapter 67W | 4500mAh Dual Battery | Magnetic Pop-up Triggers | Hp Gaming

Desain Smartphone Black Shark 4 kuat namun halus.
Dengan bingkai logam berukir dan pelat belakang holografik, ini merupakan desain penuh gaya untuk hp gaming masa kini.

Qualcomm® Snapdragon™ 870 dan Sistem Pendingin Liquid
Black Shark 4 merupakan smartphone gaming yang dibekali rangkaian lengkap teknologi Snapdragon Elite Gaming™, Snapdragon™ 870 yang dapat meningkatkan kecepatan pemrosesan sebesar 12% dan kecepatan GPU sebesar 10% untuk kinerja sebuah handphone elit.

SPESIFIKASI
- Penyimpanan 8GB + 128GB
- Dimensi 163.83 x 76.35 x 10.42 mm, 210g
- Chipset: Snapdragon 870 + SDX55, 3.2GHz（Qualcomm®️ Snapdragon™️ PREMIUM)
- GPU Qualcomm®️ Adreno™️ 650 GPU

BATERAI
- Baterai : 4500mAh, Tidak dapat dilepas
- Qualcomm®️ Quick Charge™️ 4.0+

KAMERA
Kamera Belakang :
- Utama : 48MP, Flash LED, HDR, Panorama, Kamera AI
- Kedua: 8MP, Sudut Lebar
- Ketiga ：5MP
Kamera Depan : 20MP 4in1, 5 lensa, Kamera AI, Hitung Mundur Selfi

VIDEO
- Rekaman Video 4K, 4K@60fps, Mode Gerak Lambat, 1080P@120fps, 720P@960fps, 720P@240fps, 3gp, mp4, flv, avi, asf, webm, 3g2, etc.

- AUDIO : mp3, amr, flac, aac, wav, ogg, wma, apea,iff, etc.
- Gambar : png, gif, jpg, bmp, webp, wbmp, etc.
- Display: 6.67 inch AMOLED, 20:9 Display Layar Penuh.
- Resolusi :1080*2400, 394PPI, Mode perlindungan mata

JARINGAN
- Kartu SIM Dual Nano
- SIM-1/2 5G LTE／WCDMA／CDMA／GSM
- Tidak dapat menggunakan CDMA di kedua kartu SIM bersamaan
- Hanya satu kartu yang bisa di daftarkan 5G
- Bluetooth 5.0

Isi dalam paket
1 x Black Shark 4 8GB + 128GB
1 x Fast Charge Power Adapter 67W
1 x Kabel Data USB Type-C
1 x SIM Tray Ejector
1 x Casing pelindung
1 x Stiker Black Shark
1 x Buku panduan penggunaan
1 x Kartu garansi",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/7/9db5f1ac-1c63-47e8-9daa-1e6a19eaf46f.png.webp?ect=4g,Rp7.999.000,4.9,Black Shark Indonesia
SAMSUNG GALAXY M32 - NFC - 5000mAh - 6GB 128GB 6/128 - Garansi Resmi - Hitam,"SAMSUNG GALAXY M32 6/128GB GARANSI RESMI SEIN SAMSUNG INDONESIA IMEI TERDAFTAR DI WEBSITE KEMENPERIN WARNA TERSEDIA SESUAI VARIAN - HITAM - BIRU - PUTIH Spesifikasi : NETWORK Technology GSM / HSPA / LTE LAUNCH Announced 2021, June 21 Status Available. Released 2021, June 28 BODY Dimensions 159.3 x 74 x 8.4 mm Weight 180 g Build Glass front, plastic frame, plastic back SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type Super AMOLED, 90Hz, 800 nits (HBM) Size 6.4 inches, 98.9 cm2 (~83.9% screen-to-body ratio) Resolution 1080 x 2400 pixels, 20:9 ratio (~411 ppi density) PLATFORM OS Android 11, One UI 3.1 Chipset Mediatek Helio G80 (12 nm) CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU Mali-G52 MC2 MEMORY Card slot microSDXC (dedicated slot) Internal 128GB, 6GB/8GB RAM eMMC 5.1 MAIN CAMERA Quad 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF 8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth) Features LED flash, panorama, HDR Video 1080p@30fps SELFIE CAMERA Single 20 MP, f/2.2, (wide) Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE GPS Yes, with A-GPS, GLONASS, BDS, GALILEO NFC Yes Radio Unspecified USB USB Type-C 2.0, USB On-The-Go FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, compass Virtual proximity sensing BATTERY Type Li-Ion 5000 mAh, non-removable Charging Fast charging 25W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/29/96748ddc-68de-423e-b34b-78818ea0b715.jpg.webp?ect=4g,Rp2.699.900,5,Shopyz ID
Apple iPhone 11 Pro Max 256 GB - Garansi Resmi iBox Apple Indonesia - Hijau,"Garansi Resmi Apple Indonesia iBox 1 Tahun

100% Baru dan Segel Asli Apple (Greenpeel)

Imei Terdaftar Resmi di Kemenperin

Spesifikasi :

Jaringan GSM / HSPA / LTE
Sistem Operasi iOS 13
Prosesor Apple A13 Bionic (7 nm+), Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder)
GPU Apple GPU (4-core graphics)
RAM 4 GB
Kapasitas 256 GB
Ukuran Layar 6.5 inch
Tipe Layar Super Retina XDR OLED capacitive touchscreen, 16M colors, True Tone, Haptic Touch, 800 nits
Resolusi Layar 1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density)
Kamera Belakang
Triple:
12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS
12 MP, f/2.0, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom
12 MP, f/2.4, 13mm (ultrawide)

Kamera Depan
12 MP, f/2.2, 23mm (wide)
SL 3D camera

Audio Stereo Speakers, Dolby Atmos, Dolby Digital Plus
WLAN Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, hotspot
Bluetooth 5.0, A2DP, LE
GPS A-GPS, GLONASS, GALILEO, QZSS
Sensor Face ID, accelerometer, gyro, proximity, compass, barometer, Proximity, Ambient light, Siri natural language commands and dictation
Baterai 3969 mAh
Pengisian Daya Fast battery charging 18W: 50% in 30 min, USB Power Delivery 2.0, Qi wireless charging
Slot Memori Eksternal No
SIM Dual Nano/eSIM
Berat 226 gr
Dimensi 158 x 77.8 x 8.1 mm
Lainnya
NFC
Yes

Protection
IP68 dust/water resistant (up to 4m for 30 mins)
Scratch-resistant glass, oleophobic coating

Material
Front/back glass, stainless steel frame

Video Recording
4K video recording at 24 fps, 30 fps, or 60 fps
1080p HD video recording at 30 fps or 60 fps
720p HD video recording at 30 fps
Slo‑mo video support for 1080p at 120 fps or 240 fps
Up to 20 hours (Video playback)
Up to 12 hours (Video playback streamed)
Up to 80 hours (Audio playback)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/22/de5ce75b-3493-4812-a9a0-609272c5f8a4.jpg.webp?ect=4g,Rp14.899.000,5,Universe Store
"HP Samsung Galaxy M12 3/32 4/64 GB RAM 3 4 32GB 64GB Garansi Resmi - Green,3/32GB","Dual SIM
Jaringan 4G
Tipe layar : IPS LCD
Ukuran layar : 6.5 inci
Resolusi : 720 x 1600 piksel (HD+)
Kerapatan piksel : 270 ppi
Jumlah warna : 16 juta

Exynos 850 (8nm)
Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
Mali-G52

4 GB / 3 GB
64 GB / 32 GB
512 GB
Slot MicroSD

Kamera Belakang
48 MP, f/2.0, (wide), 1/2.0"", 0.8µm, PDAF + 8 MP, f/2.2, 123˚ (ultrawide), 1/4.0"", 1.12µm + 2 MP, f/2.4, (macro) + 5 MP, f/2.4, (depth)
Video FHD (1920 x 1080) @30fps
Kamera Depan 8 MP, f/2.2, (wide)

Kapasitas Baterai : 5000 mAh

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/24/87d92aa1-6ec4-46a9-a5b7-490f4d92382c.jpg.webp?ect=4g,Rp1.628.000,5,SUPER_GADGET
